"month","account","total_transfer_in","total_transfer_out","account_monthly_balance"
12,"1473776349253630208","3891.5299999999997","3481.88","8559.769999999999"
1,"1473776905974004480","1143.73","0","1143.73"
2,"1473776905974004480","1310.94","0","2454.67"
3,"1473776905974004480","1743.1999999999998","0","4197.87"
4,"1473776905974004480","2590.67","1142.83","5645.71"
5,"1473776905974004480","3330.62","1141.75","7834.58"
6,"1473776905974004480","1672.67","1369.42","8137.83"
7,"1473776905974004480","0","1542.64","6595.19"
8,"1473776905974004480","1894.25","1125.65","7363.789999999999"
9,"1473776905974004480","2611.4300000000003","0","9975.22"
10,"1473776905974004480","882.39","0","10857.609999999999"
11,"1473776905974004480","2272.7200000000003","0","13130.329999999998"
12,"1473776905974004480","0","1072.46","12057.869999999999"
1,"1474164835107002112","3924.62","3886.9","37.7199999999998"
2,"1474164835107002112","3276.7400000000002","5037.889999999999","-1723.4299999999994"
3,"1474164835107002112","3913.5099999999998","2884.61","-694.5299999999997"
4,"1474164835107002112","4620.4","2203.08","1722.79"
5,"1474164835107002112","7368.58","2071.53","7019.839999999999"
6,"1474164835107002112","11469.61","2942.8199999999997","15546.630000000001"
7,"1474164835107002112","6411.610000000001","1363.68","20594.56"
8,"1474164835107002112","4630.55","830.86","24394.25"
9,"1474164835107002112","3091","2816.9300000000003","24668.32"
10,"1474164835107002112","5658.76","3909.14","26417.94"
11,"1474164835107002112","1427.44","0","27845.379999999997"
12,"1474164835107002112","4460.360000000001","1640.2","30665.539999999997"
1,"1475058563110827264","889.44","2247.4","-1357.96"
2,"1475058563110827264","8046.000000000001","313.82","6374.220000000001"
3,"1475058563110827264","2063.84","2638.1499999999996","5799.910000000002"
4,"1475058563110827264","2829.83","878.8199999999999","7750.920000000002"
5,"1475058563110827264","5725.709999999999","0","13476.630000000001"
6,"1475058563110827264","1388.46","2025.08","12840.010000000002"
7,"1475058563110827264","8621.71","4646.61","16815.11"
8,"1475058563110827264","9318.689999999999","1346.48","24787.32"
9,"1475058563110827264","6018.5","2763.39","28042.43"
10,"1475058563110827264","3466.6500000000005","3833.58","27675.5"
11,"1475058563110827264","3790.98","3294.75","28171.73"
12,"1475058563110827264","8775.4","1346.38","35600.75"
1,"1475650144673455360","1251.14","453.03","798.1100000000001"
2,"1475650144673455360","1625.38","587.19","1836.3000000000002"
3,"1475650144673455360","1562.59","2142.39","1256.5000000000002"
4,"1475650144673455360","2983.5","3948.92","291.08000000000015"
5,"1475650144673455360","0","2282.4","-1991.32"
6,"1475650144673455360","665.6","0","-1325.7199999999998"
7,"1475650144673455360","9997.45","1119.99","7551.740000000002"
8,"1475650144673455360","6642.69","963.26","13231.170000000002"
9,"1475650144673455360","4094.98","0","17326.15"
10,"1475650144673455360","700.42","1552.11","16474.460000000003"
11,"1475650144673455360","1901.88","1467.88","16908.460000000003"
12,"1475650144673455360","9950.329999999998","0","26858.79"
1,"1476692217067499776","4837.87","1236.92","3600.95"
2,"1476692217067499776","12638.080000000002","719.86","15519.170000000002"
3,"1476692217067499776","8213.48","3407.6400000000003","20325.010000000002"
4,"1476692217067499776","4216.429999999999","2987.49","21553.95"
5,"1476692217067499776","7051.889999999999","4582.63","24023.21"
6,"1476692217067499776","7834.86","1732.32","30125.75"
7,"1476692217067499776","5298.5199999999995","1011.31","34412.96"
8,"1476692217067499776","5463.37","4730.42","35145.909999999996"
9,"1476692217067499776","7015.99","2415.4700000000003","39746.42999999999"
10,"1476692217067499776","5122.0599999999995","1166.26","43702.229999999996"
11,"1476692217067499776","7374.19","4767.870000000001","46308.549999999996"
12,"1476692217067499776","4101.1","4737.07","45672.579999999994"
1,"1481463556823177216","6229.49","4452.53","1776.96"
2,"1481463556823177216","8337.17","3391.5299999999997","6722.6"
3,"1481463556823177216","6966.34","3437.96","10250.98"
4,"1481463556823177216","5728.09","0","15979.07"
5,"1481463556823177216","8365.84","3405.04","20939.87"
6,"1481463556823177216","7168.41","5200.419999999999","22907.86"
7,"1481463556823177216","8159.59","5322.389999999999","25745.06"
8,"1481463556823177216","5385.75","356.2","30774.61"
9,"1481463556823177216","9489.28","2581.65","37682.240000000005"
10,"1481463556823177216","6961.87","5651.64","38992.47"
11,"1481463556823177216","8847.15","2931.06","44908.56"
12,"1481463556823177216","6817.34","4545.969999999999","47179.93"
1,"1482187615871577344","1998.04","941.06","1056.98"
2,"1482187615871577344","0","0","1056.98"
3,"1482187615871577344","3540.08","4202.02","395.0399999999995"
4,"1482187615871577344","4072.2599999999998","2396.7200000000003","2070.579999999999"
5,"1482187615871577344","765.4300000000001","0","2836.0099999999993"
6,"1482187615871577344","520.88","0","3356.8899999999994"
7,"1482187615871577344","706.22","0","4063.1099999999997"
8,"1482187615871577344","3472.01","916.56","6618.5599999999995"
9,"1482187615871577344","1307.98","376.97","7549.57"
10,"1482187615871577344","0","0","7549.57"
11,"1482187615871577344","1602.56","0","9152.13"
12,"1482187615871577344","1196.48","1867.8300000000002","8480.779999999999"
1,"1482517675499434496","2825.78","0","2825.78"
2,"1482517675499434496","2835.6699999999996","1558.2","4103.25"
3,"1482517675499434496","11018.240000000002","5531.83","9589.660000000002"
4,"1482517675499434496","4361.2699999999995","1744.07","12206.86"
5,"1482517675499434496","7287.48","2808.63","16685.71"
6,"1482517675499434496","3253.28","3268.45","16670.54"
7,"1482517675499434496","10302.67","0","26973.21"
8,"1482517675499434496","1521.21","2849.77","25644.649999999998"
9,"1482517675499434496","5711.720000000001","2824.7200000000003","28531.649999999998"
10,"1482517675499434496","3849.21","4258.75","28122.109999999997"
11,"1482517675499434496","7844.67","821.88","35144.899999999994"
12,"1482517675499434496","8921.27","1537.5","42528.67"
1,"1483389911210331136","3235.37","4863.75","-1628.38"
2,"1483389911210331136","3324.45","0","1696.0699999999997"
3,"1483389911210331136","2527.67","1651.3000000000002","2572.4399999999996"
4,"1483389911210331136","3756.3","2524.79","3803.95"
5,"1483389911210331136","3192.22","1661.33","5334.84"
6,"1483389911210331136","6205.55","0","11540.39"
7,"1483389911210331136","0","1268.47","10271.92"
8,"1483389911210331136","3655.21","2558.62","11368.51"
9,"1483389911210331136","3634.1800000000003","299.69","14703"
10,"1483389911210331136","6786.05","3105.66","18383.39"
11,"1483389911210331136","2688.44","917.93","20153.9"
12,"1483389911210331136","2617.83","1655.76","21115.97"
1,"1485346538547550976","3997.29","815.34","3181.95"
2,"1485346538547550976","596.3399999999999","1885.95","1892.3399999999997"
3,"1485346538547550976","1011.91","0","2904.2499999999995"
4,"1485346538547550976","514.07","0","3418.3199999999997"
5,"1485346538547550976","0","918","2500.3199999999997"
6,"1485346538547550976","4251.9400000000005","1727.1","5025.16"
7,"1485346538547550976","489.3","0","5514.46"
8,"1485346538547550976","3379.4300000000003","1731.43","7162.46"
9,"1485346538547550976","1961.24","1611.97","7511.73"
10,"1485346538547550976","2279.7","0","9791.43"
11,"1485346538547550976","2312.87","842.03","11262.27"
12,"1485346538547550976","1427.92","2582.28","10107.91"
1,"1487138192925808384","5205.139999999999","359.14","4845.999999999999"
2,"1487138192925808384","5007.639999999999","3895.35","5958.289999999999"
3,"1487138192925808384","5406.41","0","11364.699999999999"
4,"1487138192925808384","0","1567.65","9797.05"
5,"1487138192925808384","3855.1800000000003","0","13652.23"
6,"1487138192925808384","4973.379999999999","1830.38","16795.23"
7,"1487138192925808384","12795.350000000002","4053.4000000000005","25537.18"
8,"1487138192925808384","5504.62","2960.6099999999997","28081.190000000002"
9,"1487138192925808384","2742.39","1227.54","29596.04"
10,"1487138192925808384","4039.9700000000003","0","33636.01"
11,"1487138192925808384","6340.84","3284.95","36691.9"
12,"1487138192925808384","1852.7299999999998","2881.8","35662.83"
1,"1488419863943178752","305.57","0","305.57"
2,"1488419863943178752","2661.16","0","2966.73"
3,"1488419863943178752","1247.23","0","4213.96"
4,"1488419863943178752","0","0","4213.96"
5,"1488419863943178752","2449.81","0","6663.77"
6,"1488419863943178752","0","1377.88","5285.89"
7,"1488419863943178752","2082.58","1269.54","6098.93"
8,"1488419863943178752","1899.43","1019.49","6978.870000000001"
9,"1488419863943178752","0","0","6978.870000000001"
10,"1488419863943178752","2395.13","0","9374"
11,"1488419863943178752","5062.3099999999995","816.84","13619.47"
12,"1488419863943178752","0","1540.2","12079.269999999999"
1,"1488423981934193664","2694.4299999999994","3758.57","-1064.1400000000008"
2,"1488423981934193664","4937.66","4148.14","-274.62000000000126"
3,"1488423981934193664","3706.15","1853.46","1578.0699999999988"
4,"1488423981934193664","3451.03","1537.0999999999997","3491.999999999999"
5,"1488423981934193664","3798.29","3128.9300000000003","4161.359999999999"
6,"1488423981934193664","5249.09","1541.78","7868.669999999999"
7,"1488423981934193664","5752.76","1743.9699999999998","11877.46"
8,"1488423981934193664","7852.699999999999","708.43","19021.729999999996"
9,"1488423981934193664","7495.699999999999","3251.74","23265.689999999995"
10,"1488423981934193664","3126.6899999999996","1727.6000000000001","24664.779999999995"
11,"1488423981934193664","9913.02","2336.17","32241.629999999997"
12,"1488423981934193664","6166.91","3629.82","34778.719999999994"
1,"1489954894566021120","3352.71","1924.41","1428.3"
2,"1489954894566021120","5879.779999999999","2188.7999999999997","5119.279999999999"
3,"1489954894566021120","5682.25","0","10801.529999999999"
4,"1489954894566021120","0","1315.22","9486.31"
5,"1489954894566021120","2704.16","672.69","11517.779999999999"
6,"1489954894566021120","4342.67","3901.38","11959.07"
7,"1489954894566021120","1745.6999999999998","2119.01","11585.759999999998"
8,"1489954894566021120","7187.48","0","18773.239999999998"
9,"1489954894566021120","4864.35","3781.37","19856.219999999998"
10,"1489954894566021120","1520.3","1300.45","20076.069999999996"
11,"1489954894566021120","3484.25","2124.2200000000003","21436.099999999995"
12,"1489954894566021120","2380.59","184.14","23632.549999999996"
1,"1490798856110096640","3139.87","0","3139.87"
2,"1490798856110096640","3699.5299999999997","0","6839.4"
3,"1490798856110096640","1898.83","0","8738.23"
4,"1490798856110096640","1629.68","303.72","10064.189999999999"
5,"1490798856110096640","3237.37","0","13301.559999999998"
6,"1490798856110096640","2736.06","62.86","15974.759999999998"
7,"1490798856110096640","10591.609999999999","0","26566.369999999995"
8,"1490798856110096640","2750.9","0","29317.269999999997"
9,"1490798856110096640","2807.53","1769.49","30355.309999999998"
10,"1490798856110096640","0","696.4","29658.909999999996"
11,"1490798856110096640","417.2","1420.39","28655.719999999998"
12,"1490798856110096640","2497.2599999999998","0","31152.979999999996"
1,"1490878180582170368","5920.25","0","5920.25"
2,"1490878180582170368","8069.379999999999","1201.28","12788.349999999999"
3,"1490878180582170368","1735.57","1908.68","12615.239999999998"
4,"1490878180582170368","2000.8899999999999","1873.77","12742.359999999997"
5,"1490878180582170368","2840.79","790.41","14792.739999999998"
6,"1490878180582170368","3432.4400000000005","1696.12","16529.059999999998"
7,"1490878180582170368","6563.900000000001","3468.93","19624.03"
8,"1490878180582170368","2409.19","62.3","21970.92"
9,"1490878180582170368","2038.44","637.11","23372.25"
10,"1490878180582170368","577.86","0","23950.11"
11,"1490878180582170368","2863.06","0","26813.170000000002"
12,"1490878180582170368","1992.94","4580.27","24225.84"
1,"1491646985031149312","3217.9","2107.33","1110.5700000000002"
2,"1491646985031149312","1754.1599999999999","3166.7999999999997","-302.0699999999997"
3,"1491646985031149312","5113.2699999999995","0","4811.2"
4,"1491646985031149312","185.94","0","4997.139999999999"
5,"1491646985031149312","4803.63","3433.88","6366.889999999999"
6,"1491646985031149312","0","2499.91","3866.9799999999996"
7,"1491646985031149312","4318.93","0","8185.91"
8,"1491646985031149312","852.51","1501.7","7536.719999999999"
9,"1491646985031149312","2163.54","1956.96","7743.299999999999"
10,"1491646985031149312","380.81","1694.1599999999999","6429.949999999999"
11,"1491646985031149312","4450.47","0","10880.419999999998"
12,"1491646985031149312","4883.67","1613.15","14150.939999999999"
1,"1492066110729779456","4264.1","3461.7699999999995","802.3300000000008"
2,"1492066110729779456","7254.96","2089.85","5967.440000000001"
3,"1492066110729779456","2843.01","2819.34","5991.1100000000015"
4,"1492066110729779456","6283.82","677.7","11597.230000000001"
5,"1492066110729779456","8894.82","168.01","20324.04"
6,"1492066110729779456","14949.98","815.94","34458.08"
7,"1492066110729779456","8016.0199999999995","1176.09","41298.01"
8,"1492066110729779456","7004.73","5049.3","43253.44"
9,"1492066110729779456","8061.5","2661.6","48653.340000000004"
10,"1492066110729779456","4531.57","6517.919999999999","46666.990000000005"
11,"1492066110729779456","12314.47","1642.03","57339.43000000001"
12,"1492066110729779456","3983.2200000000003","1154.81","60167.84000000001"
4,"1493429928567988480","1795","0","1795"
8,"1493429928567988480","0","0","1795"
12,"1493429928567988480","0","0","1795"
1,"1494692996334307328","2486.08","0","2486.08"
2,"1494692996334307328","2005.95","0","4492.03"
3,"1494692996334307328","2074.43","1730.67","4835.789999999999"
4,"1494692996334307328","2642.6800000000003","1959.68","5518.789999999999"
5,"1494692996334307328","1259.22","0","6778.009999999999"
6,"1494692996334307328","7175.46","0","13953.47"
7,"1494692996334307328","2074.4700000000003","3007.98","13019.96"
8,"1494692996334307328","7287.73","4844.79","15462.899999999998"
9,"1494692996334307328","2518.79","1139.88","16841.809999999998"
10,"1494692996334307328","1966.3600000000001","0","18808.17"
11,"1494692996334307328","1285.31","1032.83","19060.649999999998"
12,"1494692996334307328","1962.12","0","21022.769999999997"
1,"1494973557734910976","1315.29","885","430.28999999999996"
2,"1494973557734910976","2655.7","0","3085.99"
3,"1494973557734910976","2839.5699999999997","0","5925.5599999999995"
